rust_path	candidates	matched_candidate	upstream_hits	docstring_parity	initial_verdict	final_verdict	notes
crates/tools/cardano-cli/src/type/error/tx_cmd_error.rs	tx_cmd_error|error	tx_cmd_error	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Error/TxCmdError.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Crypto/BLS12_381/Error.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Error.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type/error/tx_validation_error.rs	tx_validation_error|error	tx_validation_error	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Error/TxValidationError.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Crypto/BLS12_381/Error.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Error.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type/error.rs	error	error	.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Crypto/BLS12_381/Error.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Error.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/src/PlutusCore/Evaluation/Error.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/type/governance.rs	governance	governance	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Governance.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/conway/impl/src/Cardano/Ledger/Conway/Governance.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/dijkstra/impl/src/Cardano/Ledger/Dijkstra/Governance.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type/key/verification_key.rs	verification_key|key	verification_key	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Key/VerificationKey.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-test/Test/Cli/VerificationKey.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/crypto/src/Cardano/Crypto/Signing/Redeem/VerificationKey.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type/key.rs	key	key	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Key.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Key.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-tools/Cardano/Api/Key.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/type/monad_warning.rs	monad_warning|warning	monad_warning	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/MonadWarning.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-test/Test/Cli/MonadWarning.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type/output.rs	output	output	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Type/Output.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-submit-api/src/cli/parsers.rs	parsers	parsers	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Parsers.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/CLI/Parsers.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Rest/Parsers.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/cli/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/metrics.rs	metrics	metrics	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Metrics.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Tracing/Metrics.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Metrics.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/orphans.rs	orphans	orphans	.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Internal/Orphans.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Orphans.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Orphans.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-submit-api/src/parser.rs	parser	parser	.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Integer/Polynomial/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/LTL/Formula/Parser.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-submit-api/src/rest/parsers.rs	parsers	parsers	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Parsers.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/CLI/Parsers.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Rest/Parsers.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/rest/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/rest/web.rs	web	web	.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Rest/Web.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Web.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/tracing/trace_submit_api.rs	trace_submit_api|api	trace_submit_api	.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Tracing/TraceSubmitApi.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/API.hs;.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/util.rs	util	util	.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Util.hs;.reference-haskell-cardano-node/bench/locli/src-quick/Cardano/Analysis/Reducer/Util.hs;.reference-haskell-cardano-node/bench/locli/src/Cardano/Util.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-submit-api/src/web.rs	web	web	.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Rest/Web.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Web.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-testnet/src/parser.rs	parser	parser	.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Integer/Polynomial/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/LTL/Formula/Parser.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-testnet/src/status.rs	status	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-testnet/src/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/acceptors/client.rs	client	client	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Client.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Client.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/acceptors/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/acceptors/server.rs	server	server	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Server.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/acceptors/utils.rs	utils	utils	.reference-haskell-cardano-node/bench/tx-generator/src-calibrate/Cardano/TxGenerator/Calibrate/Utils.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Utils.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Utils.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/acceptors.rs	acceptors	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/configuration.rs	configuration	configuration	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Components/Configuration.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Configuration.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Configuration.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/environment.rs	environment	environment	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Environment.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Environment.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/http_server.rs	http_server|server	server	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Acceptors/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgNotification/Server.hs;.reference-haskell-cardano-node/deps/dmq-node/dmq-node/src/DMQ/Protocol/LocalMsgSubmission/Server.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/handlers/logs/file.rs	file	file	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/File.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Epoch/File.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/testlib/Test/Cardano/Chain/Epoch/File.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs/journal/no_systemd.rs	no_systemd|systemd	no_systemd	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/Journal/NoSystemd.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/Journal/Systemd.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs/journal.rs	journal	journal	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/Journal.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs/rotator.rs	rotator	rotator	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/Rotator.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs/trace_objects.rs	trace_objects|objects	trace_objects	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Logs/TraceObjects.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/State/TraceObjects.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs/utils.rs	utils	utils	.reference-haskell-cardano-node/bench/tx-generator/src-calibrate/Cardano/TxGenerator/Calibrate/Utils.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Utils.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Utils.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/logs.rs	logs	logs	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/RTView/UI/HTML/Logs.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/RTView/UI/Logs.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/RTView/Update/Logs.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/handlers/metrics/monitoring.rs	monitoring	monitoring	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Metrics/Monitoring.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/metrics/prometheus.rs	prometheus	prometheus	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Metrics/Prometheus.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/metrics/utils.rs	utils	utils	.reference-haskell-cardano-node/bench/tx-generator/src-calibrate/Cardano/TxGenerator/Calibrate/Utils.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Utils.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Utils.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/metrics.rs	metrics	metrics	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Metrics.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Tracing/Metrics.hs;.reference-haskell-cardano-node/cardano-submit-api/src/Cardano/TxSubmit/Metrics.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/handlers/notifications/check.rs	check	check	.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/LTL/Check.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Check.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/plutus-core/test/Normalization/Check.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/email.rs	email	email	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Email.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/send.rs	send	send	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Send.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/settings.rs	settings	settings	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Settings.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/timer.rs	timer	timer	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Timer.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications/utils.rs	utils	utils	.reference-haskell-cardano-node/bench/tx-generator/src-calibrate/Cardano/TxGenerator/Calibrate/Utils.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/TxGenerator/Utils.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Utils.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers/notifications.rs	notifications	notifications	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/RTView/UI/HTML/Notifications.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/RTView/UI/Notifications.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/handlers/system.rs	system	system	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/System.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/handlers.rs	handlers	handlers	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Handlers.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-diffusion/test/consensus-test/Test/Consensus/PeerSimulator/Handlers.hs;.reference-haskell-cardano-node/deps/ouroboros-network/cardano-diffusion/lib/Cardano/Network/Diffusion/Handlers.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/logging.rs	logging	logging	.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Configuration/Logging.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/meta_trace.rs	meta_trace|trace	meta_trace	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/MetaTrace.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Trace.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/alonzo/test-suite/src/Test/Cardano/Ledger/Alonzo/Trace.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/metrics_store.rs	metrics_store|store	store	.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Store.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/parser.rs	parser	parser	.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Integer/Polynomial/Parser.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/LTL/Formula/Parser.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/severity.rs	severity	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-tracer/src/time.rs	time	time	.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Time.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-slotting/src/Cardano/Slotting/Time.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus/src/ouroboros-consensus/Ouroboros/Consensus/Util/Time.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-tracer/src/types.rs	types	types	.reference-haskell-cardano-node/bench/cardano-profile/src/Cardano/Benchmarking/Profile/Types.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/Common/Types.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/src/Cardano/Timeseries/Component/Types.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
